rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Blue Spoon Coffee Company,CoQBewAAAJODW-GAqW8GF-YnluJ-XW2_alECR_6XlC4Do8IZ2thP5j12aWWx9ulr-kTygkzt2dCUpy2kKLrUnL8gis8SU7nFsAWSX9dEQu2YdGBEAjoeL0OqExtJu4Bx2Qy-rUkB21GrE4h8oWeH1d0e2TbtRKSLYTQwVXmMJRh_aTVQZN4-EhCAwXj9BrTyi-AXNX6OLPiLGhTrWRU054P3NV7Fz0G9KALN6dzfOA,,40.708071,-74.007475,{'open_now': False},"90 William St, New York",,1e41910988388f7ace231895831e802e57183814,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe On The Hill,CoQBcQAAAHI0vkzreW_lnltU-B5xBG1kfbtoCTWXNHY2mU24HHBU0bjZBTo3jhjk6UVWloB7BwDnJf3wi46kmUg9dNcDqyG22ISlsExU8g_o4wPVsGyUIDY77YkruxoazwXuvOCzZPT_uJfKPu_WLvc3y2ozAvuWwPfHF9GQ1OMi6X7UzBe5EhCMPvHScrxk7nQDTvYKEJ_bGhTtLyYWtk5SZIiHciyXJeo03HVyjQ,1,40.596483,-73.978742,{'open_now': True},"153 Avenue U, New York","[{'height': 960, 'html_attributions': ['<a href=""https://plus.google.com/101560858900965655934"">Vincent Larkin</a>'], 'photo_reference': 'CnRoAAAA2tLSA6VOXHYAeK8TkHjLm3imHfR2B-iz6V7l2zlfb-n8kjOeHJpLt70RKeL9wDioShFkPIm7SFQtS7IbitOcajF56JWXwSFQ8TO-_Ep-3BTShATrj0OUq6V1lN1Z7v0gIbMhHqdlBwheeoHP0cbIfhIQv_0YMiFvEdv27PE0rVycixoUlwJXgA4krV5eC0U4WJ1bS2UwiKo', 'width': 1280}]",360f761d98b71d9e619419bce36504e0e7493840,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,CC's Cafe,CnRrAAAATMGC6tZ_ZVh6TN-EHdeH6JVuKRltvd9RXztrLD2n5cnbqHh_S6FBg-ZdRoCpq0MiRmntP-YigdroR9HnoxktmSqm7Sm8XaAD9TneJ8cAuFYtEBt359V141v2Hy4bCmO9fsLCrVcwWw4CiW3NixjtsRIQ0PsID4002j799ZhoHnHzuxoUWLph1mxx16bzwtzzO4NNX7FYZ-g,1,40.71167,-73.994574,{'open_now': False},"41 Monroe St, New York","[{'height': 1281, 'html_attributions': [], 'photo_reference': 'CpQBggAAAH7UKAADtux68XgXPZeqqJkDmTQOfZJHnwD1TYVxBUy5msWw4B-9o8zd3o4B597GXZwRgFb-eKhZi-jGvaCZvLJ497V7Mcu1AjxzDbvZgc6hxM8qY2ZIKcsNGUjwn5JR7XDZEv1hNOLemZWlQp4g6MFJhyRe18TsoC_VumKsGV8Sk1t6iH73cSqmntxcQqisbhIQJywiaZlUhd1wrV_2ZCOtqBoUE0uM8oAD-3uygsXuXiWOMCk6CRs', 'width': 1281}]",e3997a172c10a98808e8e8f0c70ecaa9c2347a75,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Pennylane Coffee,CoQBcgAAAPBMRMv5dsQdEOT-FWhKIUutEmrgYGHZliK9c1eqBMwmvkEv0Lx-dmAQIhYGSKSklNaS6aZ5OwkHoLaW6_T7HcSbUsbIZ0ar9Rv3HhhV3_UOaSNP_gr3pMOGAtq5LubGY97GYKZhIUM5xmbzrHD5HaJbHsQh_RLmp78DhoLqcXXxEhBNwiUph5th7-XR1oJffE9RGhSwy75nboPaP3SQ2c1mTrJLKNr4hQ,,40.751721,-73.97004,{'open_now': False},"305 E 45th St, New York","[{'height': 2048, 'html_attributions': [], 'photo_reference': 'CnRnAAAAbj0cY8fBjgDM1K-hFjTTROrN0fPhRn5sjoUBp6SK9_SzMeKqE743XoLyRS7dK6OzejVHuRkzUt0ecqQKlsYWRRbGgtQECaORIxrrLusI7iAA1p_nI1uxZ8eGgWeXFztl01UwID7wUVD7sxYuxtiHhxIQDQewHWlCJ3ut9ZmQ94ulwRoUsUDNQWIk5xQXIAoH6w9Y3ub_nJE', 'width': 1536}]",a407b9e30f9e62a7d5d4ecc53fc90588d5ecd5eb,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Gloria Jean's Coffee,CoQBdQAAACFE-b7btaOeMzNvHsV4j7RS-qhGJNv_VlQwLVlhykgS_DbHpyKzcHlQIwSPqhwnDfdzgJQf0wDWv-Zrsh63NYg6jxZSLZ9FFhbnCbNibCzeFT3lMK3W0eWQ39ax4VQ76v3RgGJ7sbF42ekAshof6h3hKDHcvMoAfLmlptLiOiYEEhAPTO-8LTqCys_eRQcDeKEUGhT2OTMEWcemvr_8pCV8nDoKTu8ZVg,,40.734108,-73.870834,{'open_now': False},"90-15 Queens Blvd, Elmhurst","[{'height': 349, 'html_attributions': [], 'photo_reference': 'CnRnAAAAqEPlecO08siyC5TCoIjMUm3uwfpkQxcjbCklomByveXgcVdlpNrMLKReUgTwlsOy1XWEJZMOMFAdQOr0M2UJPrmLOt56rrE8HoirMtWhPzSKqUz0YN82YjhBSR1Klp6r-XYH-4W0risUCm_otyBH3hIQPbDYyUbB0DzKUogI1zemxRoUUsC7ayQcS5FH-zwkSsXiL_6ud7Y', 'width': 512}]",b9a22d7127abb4d614a3319d44d697a2b8a57705,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Marys Coffee Shop,CoQBdAAAAOF8lI3RMrKVrd5nUBoWWnD-jZesXERs0lqBlNLw7ALUYBezZzDzteLjxn-m61bMJYhV1g4NCer4dji1IeT5-NbFYeQeDIUAKpLoDYr0cQvXmjcutUM6RoBhbzr9hknvWDBCX3VK4rkx1B86pgO2-AtGcqjHxf4FXa9vVhrDwErGEhDwqeKF1SEO1eKQrT7OBiKtGhSx0wIumum-HLCQWwI6vHz7ojVfaA,,40.692758,-73.940394,,"907 Dekalb Ave, Brooklyn","[{'height': 1024, 'html_attributions': ['<a href=""https://plus.google.com/100517734137862823696"">Wilver Ruiz</a>'], 'photo_reference': 'CnRoAAAAEZ1UNe7Gd5aukgJsuP5HRrk3r7FOXFHch__wZlVJ84eJjnfq5mUTTuAfWWBXZ-mgKieyKDF6k8X3hNkwA0N51QXzF1GrPnc-5k2nBIWBtfZHBsIVN9e5UeigYbwsNzbP6Rt7k26IkWeMJu3Se6W-JBIQs3BxNAMhBvRWtAUkJrhwnxoUR2hRpgYuXt7Sdk_X1IoMo-vv9aU', 'width': 768}]",280451134cd48d378522cd7f9ce7ca6b91345aaf,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Guy & Gallard,CnRvAAAA7p8__SAtoG_YWZA5vtdwBJ7JK4R7X5vvIGcik-NR_LkxdQ0hd0bvrSKRj5vqphTO40qdfJ3ym7v0cqv-kn2VoRMQHNrH_0wUqFsUSve04QL-5_Hj0CPYVhWOkdYndxQS3xzNliN43pQAUlAUL3osjhIQ9q5ZD0xzs9YwIYHOlefUuRoUTwEB-OTi-C30zCA5qoCUW4Ma7gg,1,40.747658,-73.983542,{'open_now': False},"180 Madison Ave, New York","[{'height': 500, 'html_attributions': [], 'photo_reference': 'CoQBfQAAAGg3T2UR4j9U41yZ0Rua6Vh36tGuTB4SOT35ZFid8AVAuszmTK-OFzwspBK1JDEdOLxHR1EyuY3afjqga6ASD0vPQJHvZyAs-1nTmC_KJ_b3T0_kpDLxkwZA_10KjM4kTfTKe2-dahFkzW8IZXiMNfFXj8bSKOzCH0vZLatLKU13EhDWwW1jC58fGz_3KBWz50nCGhRaXGbeK7_STsJucIvlFmkCDSt5hg', 'width': 700}]",4e4d1a61fecb3e5edd6e46ea613d490bc3540e6b,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Ninth Street Espresso,CoQBdwAAAPqGy6HX6endLm5OzTbH4ZS43XovoDUrh-w_5AnAiu6JL-MQIS2Suw1X6WTe5DPZmPl6gH7B_11zzHD2TVLhwSZC3_AlVbcZEpDEaNUmM-CJg0C-R16CsesRUXAXzrDaisDYNKzXq-g1Z2wgMl7Fb4UiJEXpHRSumT0qPg-Mf557EhCUvF6yvzdejf1FeQikDGxIGhRfwoW_g_U4rWb5AjRh56JT_gWGMg,2,40.742403,-74.005984,{'open_now': False},"75 9th Ave, New York","[{'height': 1536, 'html_attributions': ['<a href=""https://plus.google.com/100961288997176421259"">Joe LaPenna</a>'], 'photo_reference': 'CoQBdQAAAOWPQ9jKn8KEap-rj8Mj9ovf3LBIP2eh9d1tMxYMPpT-suL9M680axH0-b6b25nvLbYsT2otxVPVOMtqD_kBh9Iab_7eVE8zi_Ds8_6DkI66kafNcD9K-_lCx250FaxbQP3H3MyntIOVA01JxaKD0U3_9iOEtyu0rwUv8YXss1iREhCPzDM3LzzYcOMmN3GK0rCHGhQvULgjCb0ZUZi_Yi0X8uwGqKfXvA', 'width': 2048}]",a20902f061498a8f191c94e6ad58b083436c056b,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.6,Panera Bread,CnRuAAAA2ZAz980HNTk2G1ew3QFwu71h8ScXS7aWLls_oW4Q5pxXWS8Qxe69VjpmTU_3PioBpnP1kdhoW-sd4xvynq1bB5OYPPaZbHQ4vXLd112jqBiNXg-VmwVN_1mUX1KXC9e14d0uzFYvIc6W86YOsgeySRIQncwEV564siIlnN60wCmM6RoUW4eBi4wVU-FXhVi4Oyr81QS_ReU,1,40.740478,-74.030312,{'open_now': False},"310 Washington St, Hoboken",,f15a3ac663e3131b334ec9936aae7b088a7d97af,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.4,Brooklyn Bagel & Coffee,CoQBegAAAJ11ldx4ONBl152kbdMKa-E-t20aVxiL0QgFMU5vT6cygebaqpoRlSQ9Yo0v3nNoOuniFg2CI_dgOJH2OboRHZfryXh3bxY27XWig8m7Iu9OCn5zVMdt30E_yEN-lZB1cs19WTxdZfrOr0jlvfrOhP0e6CpvQPZnmOAyxS6ExmpOEhBrub5kGMcLYlLvX4NOAsxVGhR1rWaauzpZAqQFj3H4biPsO4xEog,1,40.746153,-73.997571,{'open_now': False},"286 8th Ave #1, New York","[{'height': 268, 'html_attributions': [], 'photo_reference': 'CnRnAAAAMl9FiKgnWQssDnDW70E515jmDawON1S_3QVhj40oLyXyu1uKmBlV9DFRPbB-_XSEiDFYXPKHqiBR-f8yIlYaS5g9jm-qcOnw1OgYE7vL7BCXWsojI4XHyeP2JMJdTybMTCxu2NThI3DgyA1AEsyYdBIQKZkgxbcf1WC-8ixRjiOsFBoUBiGfhnE4OVhJKLjdzTv01X_miYM', 'width': 356}]",2ec63d73c80798f9a88267bc6906ee3be9a02f03,"['bakery', 'store', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Dunkin' Donuts,CnRwAAAARLd-_ob_hlc3p_4arHaOzp1vUeMLk4AqyRTazouYNqiZeAIT8c0bKMYkwvmiHBKaGBlxgUmyZdwpS44DjU1Cbnv-L5QXM1RlFZwwVLfFsPGub8kuzazl89kARMPJc6Kaos3sJHiG_3md5d1n5vYOxhIQkNhnHXd1slzYk2f-Rms_ehoUW_JedI6Er1g1zB57Hhyl2C9N6lE,1,40.862268,-73.893561,{'open_now': False},"327 E Fordham Rd, New York",,2d831a10737c87a19f65d3bf122c00c54e89bd77,"['store', 'meal_takeaway', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Pasteles Capy,CnRvAAAAOQhkURLDcYuODzRRY1ukvti2GBA32paHVRV-ZlQJscLuK3zbqrQFW-wUmBzNrI00v4t4cm3Jjhpfog9tAJYPqPBXW46K1NKdRVbUYd2bm9VaIJpLuqzp0Hoa1h1ogpBiRVGqJImPt4aPzyUgiHSSaxIQXGvUCZqkyj8ZwWV0XLju8BoUJMzMePE-rSy5Slxyb0a2diZJvic,,40.797068,-73.938448,{'open_now': False},"242 E 116th St, New York",,401cddbcb1d75081c086d0018d3af5dce675ff8f,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAslwBQGu0EveTEyl-RQguhNXil_UcA9Yw0yLpsWXnBKuUobc0pZXz4WeNbIR42GdKBIY3RbAKQUrylCzfPt2yWEVpyYAafHf5S1EOjAHbKQkmJy0VUKh2iZ3eJ_WtFtmG10eYkZV64TsmoQbFfCcpKBIQYg32NThKpHxSxo5VJoTWFRoUcwVUO8ejMnnf1QOXCZZ8lw84B-U,1,40.70215,-73.88068,{'open_now': False},"70-07 Myrtle Ave, Glendale",,d93d06185d5c2e81c9e4cf44ddfb23bb442dea28,"['store', 'meal_takeaway', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Starbucks,CnRsAAAAI-eRkQGlE_zh7PGOGI3qgDM1DU01FzEK3gPRMPzwwLmJBmjfeW4l0MJi9Mj0AM6oXazdTc4oAy-RS3mnFb2UzpNEugU3knBPo3AGSeAb0tUyScY5QQ41-UaU4mu-Xr-q-KFkUmW8l2R-CRelbUNGQxIQ1eqplcDbx8Nm0UoEAh-1zRoUCMpDUbe5YpUdiISRwajBteX8Az8,2,40.754532,-73.976097,{'open_now': False},"230 Park Ave, New York",,7a7683e57efaf9ee971c8d7c34cbb7da4d8b518d,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Italcoffee Roasters,CoQBdQAAAKVBwxJMOKdnk_CR-Ec20q8Zznxvi_dYKjrYCAQVXg_9mkhgA_ToYmGMeuARBbEYB4eozIqY3G_bvchPJ_YMuQ476lFYXn-FhOAAl8fndP7HSS0ocILwDRDEDzVFueJSAwI12rrd0fpY6Ovlw7iWNDUnD25PZzRHUHiV8rTc7egkEhCtCe2ako-KH7zT37DO9aqKGhSGovk9lnf5NIQucKm4DbhgrGVbbg,,40.625809,-73.998342,,"6302 14th Ave, Brooklyn",,3ff30bdcea40c2ffbe69f513b47e7b44168d4675,"['food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
4.2,Fame Diner,CnRsAAAAJOVy8AkHhAofLZHZrDd4fG7TMBh0jJCle9XIccVevDaHE7B1eU2l3RCYb_5h6tNbiCVr4VHQ3KxtS_ZTrgvkJnmPgBJDFb9yDwEw7ipd1TShbC7xC3Z2grsC1ThgH0QOFzDBR3XAg6FS0TS7JMSPAhIQEgx6jhcb9d2ihChrQvlBzhoU0KmyxT7WUJ7fhrFKsQP_MFRQAnU,2,40.727242,-73.893433,{'open_now': False},"6967 Grand Ave, Queens","[{'height': 771, 'html_attributions': ['<a href=""https://plus.google.com/116507018148012106903"">ToniAnn Carriere</a>'], 'photo_reference': 'CnRmAAAAEeBQtSEFQGPukc8swR3YBuBP5qOihFIgChjzWFwUtji6l9z5duPI7eZAnoCXg-O7X2X7hlDan0xGUgVWsJhc1KwAarJnD7Z3ouOkMQYchCjsEvtC_KMofzaf0xCk1rIlcXnutNfGn8Z9RZgJtxy5nxIQvQEh545Ytr939j8ZNFSNTBoUxmSG2Mac2jbgP23-68qrInkdgA0', 'width': 771}]",18cc5f3ce7bd3a372e7355db594e101bd16099ab,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.3,Starbucks,CnRrAAAAD51SsAXjlaBAo57OvtQ1coWcMkiKaSl2SbpcBejnsy-tbdP7gqXwhARvqDt2tXOAaeU0DuAvY4Af3Q68Ss0a35GH25pnWMguUFQ8WIZ_m3YSW_qv7r8i_OG7gdUFzk4m4_FqA3PUeZjZble6xb7MWBIQXV33Zmc66R2CfCAXpQZghhoU8E7jxL3lFBiObc4xhHpnfQJboak,2,40.72971,-73.995972,{'open_now': False},"79 Washington Square E, New York","[{'height': 972, 'html_attributions': ['<a href=""https://plus.google.com/104870705501913390669"">Bexie P</a>'], 'photo_reference': 'CnRoAAAA3aKAtN1cE0GWeLBZ2FEi5B9lBdxwZ4dCJgSqes0hTemqfM0xMc-5m3X1QATPYWotRZ7kRf1ft6rLeAtnvG3q1rCpSGBKeEHi5DcZK280Wnr0JesB5yA6XdrafxJ_1OH4w2jCtz_k79oQoru0jMdcbxIQHz1AXxijw4xdC_UtC-gU_BoUyPlX5PFwLuSfFUx7vj9fvPr9j2w', 'width': 956}]",bd535e94205ec62070e512dfcbe242d4cc7e9e31,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Pizza By the Park,CoQBcwAAADBj-ZD63XRe1tyUy3I59KaA5jHlUdXYSJCpYT5mcE_htBRMU8vjv-CKlbiqbKimiUZFCFF5rf4BZYQt2S35gNK9DTHI1jHsJdoO-hW0jZJ2hsvwHd0e44UcGW__YquxulyJfjoQOaC_lr_ohOWbCVq7AVs30i5uU-Q8S4uwJYxsEhD_VVqyY3cMwDdl8Tr7PkdlGhS4aRZ3l5fL1vok4Wqh5MoPzw35hw,,40.646761,-74.001237,{'open_now': False},"4201 7th Ave, Brooklyn","[{'height': 1024, 'html_attributions': ['From a Google User'], 'photo_reference': 'CoQBdQAAAN6VJhopaHYnhgwXbVKs8ATyMqToMvxGmbUR9SZ3RwxNABw4CfMABOxfhRK34-IaJ3j7YKpUMyHgO_luQ1vWQLtUTJ7eMWi5Jt7ovy6Xu0W0HRTxMVwFnn70I1rnQ4rppihGxBgYa_LNYy6iPifP6SGvNm396DJRdP5F8EtOxMhtEhBRKmXnFFPpHrGJv5n7nhItGhSAPG_GXMdyZzDPOioR0-M1UStYgQ', 'width': 768}]",c1644081ffeb92b2a0921ff52a7c5181695edf82,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Panera Bread,CnRtAAAAwEoB_scmCdr699C3sw_XjdtPvCRjYNAYKjS6J2vwtMebvIB2-qt37PfI8otlMyPSlmrbF00yuICBNzzMID8Dvj6fZPiRba5lWA_zc-cVMVwyO71kphdk2RBJduRSj6BuHqvh1YH3zghRaPGa3GORiRIQcCs1oC5-JhxOAZ7YGzvj0BoUgHkxy5HVIz5WTvBwLNkmDc8bCBM,1,40.73483,-73.989561,{'open_now': False},"10 Union Square E, New York",,112b41d4b15a562cf342832fc6bfae53d9b7c0a5,"['meal_takeaway', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Caffe Noi,CnRrAAAAIKdKmbGt_aXwbYRRK2MeSrXfYO6DSCGfD2qfEujVUaGQsHORKbcvnixgiOlXFtYdyq_FkYlB5cFLcBo5wOxLzoq9l93FS8YxYTL11DSWz3dc5G-eDmp_QcWdYLUblDwOqK0RHIZwcjpc3grJX4C_eBIQXtRPcFN1QVT3D7rnqizG9BoUNiwtkKu9eSpgkMUPbYuoTYYmrh8,,40.771649,-73.95657,{'open_now': False},"1465 2nd Ave, New York",,91b72874389aac26f53d94ec25f1608d42ad49a7,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.4,Café Grumpy,CnRtAAAAmg5lixyRbOdLSk5dcjP5uJva2I7RGDBZamfRkv3VK3TA9X7-YFMsY-6yyLrXeWuSbcP7kVTbK2s4ycaGFwZppvX8B7YEATZCmTXBC5cA-dRhX9-PXsOLk2CREHeVdb7a5JiTAwPDgwUKAMinf7G77hIQKB933X3BA1yukx58iS3qOxoUiiQ3eDkwxPMQmyfqmU-ZU_2IT7M,1,40.715143,-73.990145,{'open_now': False},"13 Essex St, New York","[{'height': 900, 'html_attributions': [], 'photo_reference': 'CnRnAAAA-zeLGZc-6cOWkhOIPytJUvLdJeqfIn5ssgDWbbVrqpIg1UErxvgb1cUwkwwcQKEvuCNpBFFIEbqgZZaCjguLASvhmDOn4YQMkGVeLCzRIJJ2tpZEDLmCKDt29EBX_h3k-M5naW9QM3ByNsLE0RCWpxIQmGCk6EoihF81grtsPrkRuhoUKPEh9qlpUIDSM23_FbcrFOguOA8', 'width': 1505}]",840f43f994c55db4c3fcdac68857d2d29ac5d492,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Starbucks,CnRsAAAAyEXrxvJ5ht8kMhUhrKnhQsG1kn-61x7VHvsMpkBKsea01EjAITJaGm2sG8bRQIP9ZZMRAUaRG1Rd7CBCu0KP03GMgoDwZuSehU6_kfvI27HPObq8bXuqF1FXlnQGjzpA8JAv0a8VZrlrHeHVI6d31xIQZhSjyWG_uB0_-oj-y_Yf3RoUS8b_EotpvLt2bDsZbR9ikmZSe0s,2,40.757991,-73.982052,{'open_now': False},"1185 Avenue of the Americas, New York",,40ed6438b646d83034d7d8e890c7c0011d46e2ee,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.7,Fairway Market,CnRwAAAAe08VDEWuG8hqJeZJF8USPmZkZUlmdHdIrv0mcy1vP3giXTGQy6vUJ9e4F8PoUh7SAIQznHdPXjwT_3wfLLZ6brT-OCRfbKOWDkvJNL1r_DmFCRMwbMD-OipSjSHKKr_otrYhNqi4yEbl-bgNCpFE1RIQVMlRb-U8oOLS31-BDxEu8RoUD74uZ5peQqaCZapsi3j0U4XJUn0,2,40.742621,-73.976809,{'open_now': False},"550 2nd Ave, New York","[{'height': 308, 'html_attributions': [], 'photo_reference': 'CnRnAAAA-wsBjyxu6tTz1LaAAYbeW0IhZ95-X20R8RGf-Z88vXUDdryGVUFxD_rAkuQtGmbo6Mv0IMKnFcDyva28OmLUsgyY1SYzSjrieZI8_oDKqeAxwpxf3IkqEB78KtpzcmEAKAK9Iej8D8WalqH-kRelGRIQrDhd4n8P0n-HLhWFdrhupxoUiIa0G6bEqXeT4-nD2xrhDwkeCTI', 'width': 555}]",800219317a9951402fc82b01333868cc4abd1666,"['cafe', 'florist', 'grocery_or_supermarket', 'food', 'store', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,Pushcart Coffee,CoQBcQAAAGD143yQ8lj1-SWbLH7tpV4OqJmmhQ2OQGwoWfFCqS1GFHNmvINZ1BnrSV-AkawO5tTIdQeRakhek714qVIwRVn76VfD8hqpQUlcF7PS4MBr6l5ekVuvN8MbSEYtWh_KzTIaX0UHsh26L9RoqAPkEEy64KaPNDY0aUF9kkYn8KM9EhBYitBI5gwjMl4pan-aBWtZGhQ45muucGSAKbgDDQCJBBEVCbl08Q,1,40.736625,-73.981483,{'open_now': False},"362 2nd Ave, New York","[{'height': 648, 'html_attributions': ['<a href=""https://plus.google.com/112876384934775714096"">Walkerfifteen NYC</a>'], 'photo_reference': 'CnRoAAAAMhA_zq5giv_KBZmBnU-8cw2ReoZTsGWX_V0OrnwVjlJ4JzsikmkCGIm3PoJIVcJxCKOxBGI8QQQOqsjDJUhdXt61gw6Mh_djFEgp5FE05dKcSQl7eNg3h5gF8Y6nc_yYKwmFUQaZihbtfQkTbiq6eRIQEIszjK-ExgExiFKhwKv-axoUV7zBlP206SdOtFJDJfC2Q7MGlVU', 'width': 1152}]",58d0cbdd348303be1a500e5041415f300a613b8d,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,The Nutbox,CnRtAAAAwWtgJ4bhU7r7LL5XrLPQ73Zs9sAiQgpEoa--msnnTXFDz2iyZ29sL3wo6RNCVuMPFLposyXrByKUiY_GpLv7MFms0yoFEIuupylxtHpyQZ0STqmR_8W_4MqRVlvyzKce8GCW-qYYp9na6WoeItEe8BIQKxGbtfabeFb0DHMN_GQOkxoU4f-zr_TssJM35SvsiuBCSLLRMK8,2,40.731328,-73.993757,{'open_now': False},"49 E 8th St, New York","[{'height': 1064, 'html_attributions': [], 'photo_reference': 'CnRnAAAAKEaSIOprK8cyhEFETiMxCkMYSeqIu6M2DFclSLpSHYdEoxwriKQhUBXaHYACCdrny4O-nz-2uK1fbbsJLVMPh7VsNgClwodv0iHXsvCz4t3JWWUeKJRBMZQRPpdns5lTQj_YFUIqUW_wfVzlrMsnhRIQhRdItJVXH7P03tVsvYLV_hoUcn2g_vy8DPGX9sb9kvbi07QgDGc', 'width': 1600}]",691f71d0477c9359807fc408179465b31349e88d,"['cafe', 'health', 'grocery_or_supermarket', 'food', 'store', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Ole,CnRpAAAAh8nAU7RLRKqGhJ3J9kfhXjYAdi5gB1EQe6IZb9Mh8VtbeubulR5ofxfTRDDI4JNg9j2EjErEKMNfYniYL9Yr9OdoJH3PT7pdDEmE5LQkaHp0PG2uIGrVMOPvU0ABPlSaPc6ZVDf7ZHqMDSBuc8X-pRIQOa8MKbONbGB-E_Df7USY0BoU6k9oHk_zAhO1HRAeIMI3TU9Q9pc,,40.767155,-73.989589,{'open_now': False},"453 W 54th St, New York",,5df1eda550cdc41e4290240745ffe3a4fef3e08b,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Kung Fu Tea,CnRsAAAA81pdTJAD11gXI7xwN9VFiJRs-vtUwtW9Hq3QTUV0A6UmmSnmvQik8BoTBFXQQJqSG1wpjOHKTR92iBQydtrgIf3KxVHFhl1iaOZu14eAfMvl0C2VBLdVwj1-CDxljIYMSYQygesjUqYZnl-XAAMQ8BIQTqn5MBd9wK4WWBNckGLAsRoU37eqK8bdAE4hPX_9HKy7r8p5yh0,,40.717686,-73.999969,{'open_now': False},"One Chase Manhattan Plaza, New York","[{'height': 612, 'html_attributions': ['<a href=""https://plus.google.com/105400766621474864875"">Tiffany Cheng</a>'], 'photo_reference': 'CnRoAAAACSqLbyIA48yZ0q5UGIWYgjAGbZE_wtKowlespa-kFsN490yuBZBlJcUBCRGSiMSmo0UrP1omp17AKkAl-hJPu1tWYn5QMvQUXoCSjHUNNA-YG5Rx6O3Vfs7lHxMAYaKWev0Hv8b27mLvxB6ifdMIChIQ73bXojWB3DjccuTOonzKLRoU88u7u2OSdqKEcJRYJglJntwUC0c', 'width': 816}]",55939f83e670bc26d8e89fbcdbd586930289b61a,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
